iso_code,continent,location,date,population,total_boosters
KOR,Asia,"South Korea",2022-08-15,51815808,40131107
KOR,Asia,"South Korea",2022-08-16,51815808,40184407
KOR,Asia,"South Korea",2022-08-17,51815808,40241399
KOR,Asia,"South Korea",2022-08-18,51815808,40297158
KOR,Asia,"South Korea",2022-08-19,51815808,40397320
KOR,Asia,"South Korea",2022-08-20,51815808,40430666
KOR,Asia,"South Korea",2022-08-21,51815808,40431331
KOR,Asia,"South Korea",2022-08-22,51815808,40473978
KOR,Asia,"South Korea",2022-08-23,51815808,40515151
KOR,Asia,"South Korea",2022-08-24,51815808,40550288
KOR,Asia,"South Korea",2022-08-25,51815808,40586228
KOR,Asia,"South Korea",2022-08-26,51815808,40648204
KOR,Asia,"South Korea",2022-08-27,51815808,40667910
KOR,Asia,"South Korea",2022-08-28,51815808,40668247
KOR,Asia,"South Korea",2022-08-29,51815808,40696696
KOR,Asia,"South Korea",2022-08-30,51815808,40723992
KOR,Asia,"South Korea",2022-08-31,51815808,40748188
KOR,Asia,"South Korea",2022-09-01,51815808,40769706
KOR,Asia,"South Korea",2022-09-02,51815808,40805440
KOR,Asia,"South Korea",2022-09-03,51815808,40817171
KOR,Asia,"South Korea",2022-09-04,51815808,40817366
KOR,Asia,"South Korea",2022-09-05,51815808,40834403
KOR,Asia,"South Korea",2022-09-06,51815808,40848622
KOR,Asia,"South Korea",2022-09-07,51815808,40863290
KOR,Asia,"South Korea",2022-09-08,51815808,40877804
KOR,Asia,"South Korea",2022-09-09,51815808,40878714
KOR,Asia,"South Korea",2022-09-10,51815808,40878775
KOR,Asia,"South Korea",2022-09-11,51815808,40878806
KOR,Asia,"South Korea",2022-09-12,51815808,40879603
KOR,Asia,"South Korea",2022-09-13,51815808,40891272
KOR,Asia,"South Korea",2022-09-14,51815808,40905130
KOR,Asia,"South Korea",2022-09-15,51815808,40919433
KOR,Asia,"South Korea",2022-09-16,51815808,40942455
KOR,Asia,"South Korea",2022-09-17,51815808,40950136
KOR,Asia,"South Korea",2022-09-18,51815808,40950283
KOR,Asia,"South Korea",2022-09-19,51815808,40962129
KOR,Asia,"South Korea",2022-09-20,51815808,40973131
KOR,Asia,"South Korea",2022-09-21,51815808,40983092
KOR,Asia,"South Korea",2022-09-22,51815808,40994432
KOR,Asia,"South Korea",2022-09-23,51815808,41010167
KOR,Asia,"South Korea",2022-09-24,51815808,41014924
KOR,Asia,"South Korea",2022-09-25,51815808,41015010
KOR,Asia,"South Korea",2022-09-26,51815808,41024096
KOR,Asia,"South Korea",2022-09-27,51815808,41031957
KOR,Asia,"South Korea",2022-09-28,51815808,41039624
KOR,Asia,"South Korea",2022-09-29,51815808,41048745
KOR,Asia,"South Korea",2022-09-30,51815808,41061788
KOR,Asia,"South Korea",2022-10-01,51815808,41065788
KOR,Asia,"South Korea",2022-10-02,51815808,41065880
KOR,Asia,"South Korea",2022-10-03,51815808,41066203
KOR,Asia,"South Korea",2022-10-04,51815808,41072780
KOR,Asia,"South Korea",2022-10-05,51815808,41079060
KOR,Asia,"South Korea",2022-10-06,51815808,41085967
KOR,Asia,"South Korea",2022-10-07,51815808,41096261
KOR,Asia,"South Korea",2022-10-08,51815808,41099717
KOR,Asia,"South Korea",2022-10-09,51815808,41099786
KOR,Asia,"South Korea",2022-10-10,51815808,41100585
KOR,Asia,"South Korea",2022-10-11,51815808,41106295
KOR,Asia,"South Korea",2022-10-12,51815808,41111538
KOR,Asia,"South Korea",2022-10-13,51815808,41117478
KOR,Asia,"South Korea",2022-10-14,51815808,41125869
KOR,Asia,"South Korea",2022-10-15,51815808,41128873
KOR,Asia,"South Korea",2022-10-16,51815808,41128923
KOR,Asia,"South Korea",2022-10-17,51815808,41134689
KOR,Asia,"South Korea",2022-10-18,51815808,41139951
KOR,Asia,"South Korea",2022-10-19,51815808,41145405
KOR,Asia,"South Korea",2022-10-20,51815808,41151807
KOR,Asia,"South Korea",2022-10-21,51815808,41161078
KOR,Asia,"South Korea",2022-10-22,51815808,41164421
KOR,Asia,"South Korea",2022-10-23,51815808,41164521
KOR,Asia,"South Korea",2022-10-24,51815808,41170933
KOR,Asia,"South Korea",2022-10-25,51815808,41176493
KOR,Asia,"South Korea",2022-10-26,51815808,41182036
KOR,Asia,"South Korea",2022-10-28,51815808,41197502
KOR,Asia,"South Korea",2022-10-29,51815808,41200733
KOR,Asia,"South Korea",2022-10-30,51815808,41200821
KOR,Asia,"South Korea",2022-10-31,51815808,41206212
KOR,Asia,"South Korea",2022-11-01,51815808,41210824
KOR,Asia,"South Korea",2022-11-02,51815808,41215320
KOR,Asia,"South Korea",2022-11-03,51815808,41220640
KOR,Asia,"South Korea",2022-11-04,51815808,41227971
KOR,Asia,"South Korea",2022-11-05,51815808,41230853
KOR,Asia,"South Korea",2022-11-06,51815808,41230920
KOR,Asia,"South Korea",2022-11-07,51815808,41235309
KOR,Asia,"South Korea",2022-11-08,51815808,41238931
KOR,Asia,"South Korea",2022-11-09,51815808,41242514
KOR,Asia,"South Korea",2022-11-10,51815808,41246900
KOR,Asia,"South Korea",2022-11-11,51815808,41253081
KOR,Asia,"South Korea",2022-11-12,51815808,41255638
KOR,Asia,"South Korea",2022-11-13,51815808,41255717
KOR,Asia,"South Korea",2022-11-14,51815808,41259741
KOR,Asia,"South Korea",2022-11-15,51815808,41263259
KOR,Asia,"South Korea",2022-11-16,51815808,41266839
KOR,Asia,"South Korea",2022-11-17,51815808,41271010
KOR,Asia,"South Korea",2022-11-18,51815808,41276477
KOR,Asia,"South Korea",2022-11-19,51815808,41278896
KOR,Asia,"South Korea",2022-11-20,51815808,41278990
KOR,Asia,"South Korea",2022-11-21,51815808,41282880
KOR,Asia,"South Korea",2022-11-22,51815808,41286289
KOR,Asia,"South Korea",2022-11-23,51815808,41289575
KOR,Asia,"South Korea",2022-11-24,51815808,41293122
KOR,Asia,"South Korea",2022-11-25,51815808,41297811
KOR,Asia,"South Korea",2022-11-26,51815808,41300010
KOR,Asia,"South Korea",2022-11-27,51815808,41300111
KOR,Asia,"South Korea",2022-11-28,51815808,41303433
KOR,Asia,"South Korea",2022-11-29,51815808,41306132
KOR,Asia,"South Korea",2022-11-30,51815808,41308499
KOR,Asia,"South Korea",2022-12-01,51815808,41310655
KOR,Asia,"South Korea",2022-12-02,51815808,41313382
KOR,Asia,"South Korea",2022-12-03,51815808,41315008
KOR,Asia,"South Korea",2022-12-04,51815808,41315102
KOR,Asia,"South Korea",2022-12-05,51815808,41317210
KOR,Asia,"South Korea",2022-12-06,51815808,41318785
KOR,Asia,"South Korea",2022-12-07,51815808,41320231
KOR,Asia,"South Korea",2022-12-08,51815808,41321752
KOR,Asia,"South Korea",2022-12-09,51815808,41323622
KOR,Asia,"South Korea",2022-12-10,51815808,41324596
KOR,Asia,"South Korea",2022-12-11,51815808,41324650
KOR,Asia,"South Korea",2022-12-12,51815808,41325954
LKA,Asia,"Sri Lanka",2021-12-09,21832150,1081303
LKA,Asia,"Sri Lanka",2021-12-11,21832150,1184455
LKA,Asia,"Sri Lanka",2021-12-12,21832150,1266552
LKA,Asia,"Sri Lanka",2021-12-13,21832150,1308022
LKA,Asia,"Sri Lanka",2021-12-14,21832150,1440705
LKA,Asia,"Sri Lanka",2021-12-15,21832150,1649368
LKA,Asia,"Sri Lanka",2021-12-16,21832150,1869758
LKA,Asia,"Sri Lanka",2021-12-17,21832150,2058791
LKA,Asia,"Sri Lanka",2021-12-18,21832150,2346182
LKA,Asia,"Sri Lanka",2021-12-19,21832150,2430484
LKA,Asia,"Sri Lanka",2021-12-20,21832150,2505477
LKA,Asia,"Sri Lanka",2021-12-21,21832150,2659638
LKA,Asia,"Sri Lanka",2021-12-22,21832150,2840356
LKA,Asia,"Sri Lanka",2021-12-23,21832150,3006409
LKA,Asia,"Sri Lanka",2021-12-24,21832150,3141341
LKA,Asia,"Sri Lanka",2021-12-25,21832150,3299035
LKA,Asia,"Sri Lanka",2021-12-26,21832150,3366943
LKA,Asia,"Sri Lanka",2021-12-27,21832150,3391472
LKA,Asia,"Sri Lanka",2021-12-28,21832150,3550824
LKA,Asia,"Sri Lanka",2021-12-29,21832150,3691716
LKA,Asia,"Sri Lanka",2021-12-30,21832150,3857504
LKA,Asia,"Sri Lanka",2021-12-31,21832150,4006720
LKA,Asia,"Sri Lanka",2022-01-01,21832150,4052911
LKA,Asia,"Sri Lanka",2022-01-02,21832150,4072350
LKA,Asia,"Sri Lanka",2022-01-03,21832150,4077369
LKA,Asia,"Sri Lanka",2022-01-04,21832150,4114182
LKA,Asia,"Sri Lanka",2022-01-05,21832150,4148811
LKA,Asia,"Sri Lanka",2022-01-06,21832150,4198427
LKA,Asia,"Sri Lanka",2022-01-07,21832150,4229162
LKA,Asia,"Sri Lanka",2022-01-08,21832150,4276400
LKA,Asia,"Sri Lanka",2022-01-09,21832150,4319348
LKA,Asia,"Sri Lanka",2022-01-10,21832150,4334126
LKA,Asia,"Sri Lanka",2022-01-11,21832150,4373968
LKA,Asia,"Sri Lanka",2022-01-13,21832150,4523953
LKA,Asia,"Sri Lanka",2022-01-15,21832150,4640459
LKA,Asia,"Sri Lanka",2022-01-16,21832150,4694122
LKA,Asia,"Sri Lanka",2022-01-17,21832150,4743581
LKA,Asia,"Sri Lanka",2022-01-18,21832150,4754141
LKA,Asia,"Sri Lanka",2022-01-19,21832150,4801718
LKA,Asia,"Sri Lanka",2022-01-20,21832150,4829720
LKA,Asia,"Sri Lanka",2022-01-21,21832150,4861472
LKA,Asia,"Sri Lanka",2022-01-22,21832150,4884060
LKA,Asia,"Sri Lanka",2022-01-23,21832150,4916430
LKA,Asia,"Sri Lanka",2022-01-24,21832150,4925961
LKA,Asia,"Sri Lanka",2022-01-25,21832150,4952642
LKA,Asia,"Sri Lanka",2022-01-26,21832150,4988363
LKA,Asia,"Sri Lanka",2022-01-27,21832150,5018241
LKA,Asia,"Sri Lanka",2022-01-28,21832150,5046823
LKA,Asia,"Sri Lanka",2022-01-29,21832150,5097305
LKA,Asia,"Sri Lanka",2022-01-30,21832150,5165184
LKA,Asia,"Sri Lanka",2022-01-31,21832150,5200047
LKA,Asia,"Sri Lanka",2022-02-01,21832150,5261005
LKA,Asia,"Sri Lanka",2022-02-02,21832150,5364788
LKA,Asia,"Sri Lanka",2022-02-03,21832150,5468208
LKA,Asia,"Sri Lanka",2022-02-05,21832150,5724507
LKA,Asia,"Sri Lanka",2022-02-06,21832150,5777838
LKA,Asia,"Sri Lanka",2022-02-07,21832150,5841518
LKA,Asia,"Sri Lanka",2022-02-08,21832150,5895024
LKA,Asia,"Sri Lanka",2022-02-09,21832150,5942255
LKA,Asia,"Sri Lanka",2022-02-10,21832150,5987046
LKA,Asia,"Sri Lanka",2022-02-11,21832150,6048537
LKA,Asia,"Sri Lanka",2022-02-12,21832150,6123834
LKA,Asia,"Sri Lanka",2022-02-13,21832150,6128974
LKA,Asia,"Sri Lanka",2022-02-14,21832150,6175281
LKA,Asia,"Sri Lanka",2022-02-15,21832150,6214639
LKA,Asia,"Sri Lanka",2022-02-16,21832150,6239597
LKA,Asia,"Sri Lanka",2022-02-17,21832150,6301292
LKA,Asia,"Sri Lanka",2022-02-18,21832150,6372961
LKA,Asia,"Sri Lanka",2022-02-19,21832150,6462786
LKA,Asia,"Sri Lanka",2022-02-20,21832150,6489303
LKA,Asia,"Sri Lanka",2022-02-21,21832150,6538759
LKA,Asia,"Sri Lanka",2022-02-22,21832150,6600544
LKA,Asia,"Sri Lanka",2022-02-23,21832150,6862625
LKA,Asia,"Sri Lanka",2022-02-24,21832150,6952661
LKA,Asia,"Sri Lanka",2022-02-25,21832150,7013578
LKA,Asia,"Sri Lanka",2022-02-28,21832150,7193381
LKA,Asia,"Sri Lanka",2022-03-01,21832150,7208529
LKA,Asia,"Sri Lanka",2022-03-02,21832150,7227824
LKA,Asia,"Sri Lanka",2022-03-03,21832150,7248832
LKA,Asia,"Sri Lanka",2022-03-04,21832150,7275624
LKA,Asia,"Sri Lanka",2022-03-05,21832150,7306152
LKA,Asia,"Sri Lanka",2022-03-06,21832150,7317106
LKA,Asia,"Sri Lanka",2022-03-07,21832150,7347487
LKA,Asia,"Sri Lanka",2022-03-08,21832150,7367404
LKA,Asia,"Sri Lanka",2022-03-09,21832150,7385755
LKA,Asia,"Sri Lanka",2022-03-10,21832150,7527273
LKA,Asia,"Sri Lanka",2022-03-11,21832150,7542346
LKA,Asia,"Sri Lanka",2022-03-12,21832150,7563334
LKA,Asia,"Sri Lanka",2022-03-13,21832150,7570290
LKA,Asia,"Sri Lanka",2022-03-14,21832150,7613654
LKA,Asia,"Sri Lanka",2022-03-15,21832150,7630159
LKA,Asia,"Sri Lanka",2022-03-16,21832150,7646167
LKA,Asia,"Sri Lanka",2022-03-17,21832150,7653009
LKA,Asia,"Sri Lanka",2022-03-20,21832150,7696426
LKA,Asia,"Sri Lanka",2022-03-21,21832150,7711860
LKA,Asia,"Sri Lanka",2022-03-22,21832150,7719703
LKA,Asia,"Sri Lanka",2022-03-29,21832150,7867739
LKA,Asia,"Sri Lanka",2022-04-04,21832150,7892726
LKA,Asia,"Sri Lanka",2022-04-11,21832150,7909478
LKA,Asia,"Sri Lanka",2022-04-25,21832150,7959881
LKA,Asia,"Sri Lanka",2022-05-03,21832150,7967480
LKA,Asia,"Sri Lanka",2022-05-09,21832150,7973166
LKA,Asia,"Sri Lanka",2022-05-23,21832150,7977009
LKA,Asia,"Sri Lanka",2022-05-31,21832150,7983646
LKA,Asia,"Sri Lanka",2022-06-07,21832150,7987454
LKA,Asia,"Sri Lanka",2022-06-14,21832150,7989679
LKA,Asia,"Sri Lanka",2022-06-20,21832150,7992355
LKA,Asia,"Sri Lanka",2022-07-11,21832150,7999812
LKA,Asia,"Sri Lanka",2022-07-18,21832150,8001936
LKA,Asia,"Sri Lanka",2022-07-21,21832150,8003782
LKA,Asia,"Sri Lanka",2022-07-28,21832150,8005770
LKA,Asia,"Sri Lanka",2022-08-08,21832150,8059382
LKA,Asia,"Sri Lanka",2022-08-15,21832150,8065762
LKA,Asia,"Sri Lanka",2022-08-29,21832150,8090304
LKA,Asia,"Sri Lanka",2022-09-11,21832150,8169165
LKA,Asia,"Sri Lanka",2022-09-19,21832150,8174616
LKA,Asia,"Sri Lanka",2022-09-25,21832150,8177019
LKA,Asia,"Sri Lanka",2022-10-04,21832150,8180247
LKA,Asia,"Sri Lanka",2022-10-09,21832150,8181405
LKA,Asia,"Sri Lanka",2022-10-12,21832150,8182240
LKA,Asia,"Sri Lanka",2022-10-19,21832150,8183471
LKA,Asia,"Sri Lanka",2022-10-30,21832150,8220002
SYR,Asia,Syria,2022-04-29,22125242,1417
SYR,Asia,Syria,2022-05-07,22125242,14011
SYR,Asia,Syria,2022-05-14,22125242,16064
SYR,Asia,Syria,2022-05-29,22125242,21460
SYR,Asia,Syria,2022-06-13,22125242,25095
SYR,Asia,Syria,2022-06-18,22125242,27358
SYR,Asia,Syria,2022-06-27,22125242,28686
SYR,Asia,Syria,2022-06-28,22125242,28686
SYR,Asia,Syria,2022-07-10,22125242,33449
SYR,Asia,Syria,2022-07-19,22125242,34606
SYR,Asia,Syria,2022-08-09,22125242,42387
SYR,Asia,Syria,2022-08-22,22125242,42387
SYR,Asia,Syria,2022-08-23,22125242,48647
SYR,Asia,Syria,2022-09-13,22125242,48647
SYR,Asia,Syria,2022-09-22,22125242,59499
SYR,Asia,Syria,2022-10-16,22125242,75881
SYR,Asia,Syria,2022-12-20,22125242,75881
SYR,Asia,Syria,2023-01-16,22125242,75881
SYR,Asia,Syria,2023-04-18,22125242,75881
TWN,Asia,Taiwan,2021-12-02,23893396,63
TWN,Asia,Taiwan,2021-12-03,23893396,2222
TWN,Asia,Taiwan,2021-12-05,23893396,4974
TWN,Asia,Taiwan,2021-12-06,23893396,9093
TWN,Asia,Taiwan,2021-12-07,23893396,13118
TWN,Asia,Taiwan,2021-12-08,23893396,16557
TWN,Asia,Taiwan,2021-12-09,23893396,22688
TWN,Asia,Taiwan,2021-12-10,23893396,28850
TWN,Asia,Taiwan,2021-12-12,23893396,30288
TWN,Asia,Taiwan,2021-12-13,23893396,32939
TWN,Asia,Taiwan,2021-12-14,23893396,35964
TWN,Asia,Taiwan,2021-12-15,23893396,40584
TWN,Asia,Taiwan,2021-12-16,23893396,47494
TWN,Asia,Taiwan,2021-12-17,23893396,56580
TWN,Asia,Taiwan,2021-12-19,23893396,58750
TWN,Asia,Taiwan,2021-12-20,23893396,64155
TWN,Asia,Taiwan,2021-12-21,23893396,68282
TWN,Asia,Taiwan,2021-12-22,23893396,74765
TWN,Asia,Taiwan,2021-12-23,23893396,82316
TWN,Asia,Taiwan,2021-12-24,23893396,94647
TWN,Asia,Taiwan,2021-12-26,23893396,97913
TWN,Asia,Taiwan,2021-12-27,23893396,105759
TWN,Asia,Taiwan,2021-12-28,23893396,116860
TWN,Asia,Taiwan,2021-12-30,23893396,151423
TWN,Asia,Taiwan,2021-12-31,23893396,158706
TWN,Asia,Taiwan,2022-01-02,23893396,161763
TWN,Asia,Taiwan,2022-01-03,23893396,169098
TWN,Asia,Taiwan,2022-01-04,23893396,180662
TWN,Asia,Taiwan,2022-01-05,23893396,194422
TWN,Asia,Taiwan,2022-01-06,23893396,217245
TWN,Asia,Taiwan,2022-01-07,23893396,274304
TWN,Asia,Taiwan,2022-01-12,23893396,852096
TWN,Asia,Taiwan,2022-01-14,23893396,1432500
TWN,Asia,Taiwan,2022-01-16,23893396,1696477
TWN,Asia,Taiwan,2022-01-17,23893396,2086143
TWN,Asia,Taiwan,2022-01-18,23893396,2470322
TWN,Asia,Taiwan,2022-01-19,23893396,2879348
TWN,Asia,Taiwan,2022-01-20,23893396,3262121
TWN,Asia,Taiwan,2022-01-21,23893396,3687608
TWN,Asia,Taiwan,2022-01-23,23893396,4034189
TWN,Asia,Taiwan,2022-01-24,23893396,4349615
TWN,Asia,Taiwan,2022-01-25,23893396,4633428
TWN,Asia,Taiwan,2022-01-26,23893396,4918927
TWN,Asia,Taiwan,2022-01-27,23893396,5194139
TWN,Asia,Taiwan,2022-01-28,23893396,5450037
TWN,Asia,Taiwan,2022-02-06,23893396,5674875
TWN,Asia,Taiwan,2022-02-07,23893396,5829127
TWN,Asia,Taiwan,2022-02-08,23893396,6005199
TWN,Asia,Taiwan,2022-02-09,23893396,6223748
TWN,Asia,Taiwan,2022-02-10,23893396,6511690
TWN,Asia,Taiwan,2022-02-11,23893396,6844847
TWN,Asia,Taiwan,2022-02-13,23893396,7082732
TWN,Asia,Taiwan,2022-02-14,23893396,7336198
TWN,Asia,Taiwan,2022-02-15,23893396,7589180
TWN,Asia,Taiwan,2022-02-16,23893396,7886220
TWN,Asia,Taiwan,2022-02-17,23893396,8165219
TWN,Asia,Taiwan,2022-02-18,23893396,8456251
TWN,Asia,Taiwan,2022-02-20,23893396,8682571
TWN,Asia,Taiwan,2022-02-21,23893396,8850124
TWN,Asia,Taiwan,2022-02-22,23893396,8998628
TWN,Asia,Taiwan,2022-02-23,23893396,9135561
TWN,Asia,Taiwan,2022-02-24,23893396,9295163
TWN,Asia,Taiwan,2022-02-25,23893396,9575158
TWN,Asia,Taiwan,2022-02-28,23893396,9867798
TWN,Asia,Taiwan,2022-03-01,23893396,10025465
TWN,Asia,Taiwan,2022-03-02,23893396,10149687
TWN,Asia,Taiwan,2022-03-03,23893396,10264825
TWN,Asia,Taiwan,2022-03-04,23893396,10424657
TWN,Asia,Taiwan,2022-03-06,23893396,10558523
TWN,Asia,Taiwan,2022-03-07,23893396,10661825
TWN,Asia,Taiwan,2022-03-08,23893396,10742581
TWN,Asia,Taiwan,2022-03-09,23893396,10815350
TWN,Asia,Taiwan,2022-03-10,23893396,10889546
TWN,Asia,Taiwan,2022-03-11,23893396,10988064
TWN,Asia,Taiwan,2022-03-13,23893396,11065302
TWN,Asia,Taiwan,2022-03-14,23893396,11131443
TWN,Asia,Taiwan,2022-03-15,23893396,11186502
TWN,Asia,Taiwan,2022-03-16,23893396,11230550
TWN,Asia,Taiwan,2022-03-17,23893396,11291114
TWN,Asia,Taiwan,2022-03-18,23893396,11364200
TWN,Asia,Taiwan,2022-03-20,23893396,11417034
TWN,Asia,Taiwan,2022-03-21,23893396,11482297
TWN,Asia,Taiwan,2022-03-22,23893396,11529430
TWN,Asia,Taiwan,2022-03-23,23893396,11570253
TWN,Asia,Taiwan,2022-03-24,23893396,11595819
TWN,Asia,Taiwan,2022-03-25,23893396,11638197
TWN,Asia,Taiwan,2022-03-27,23893396,11670177
TWN,Asia,Taiwan,2022-03-29,23893396,11777588
TWN,Asia,Taiwan,2022-03-30,23893396,11826462
TWN,Asia,Taiwan,2022-03-31,23893396,11877903
TWN,Asia,Taiwan,2022-04-01,23893396,11962533
TWN,Asia,Taiwan,2022-04-05,23893396,12089163
TWN,Asia,Taiwan,2022-04-06,23893396,12154232
TWN,Asia,Taiwan,2022-04-07,23893396,12224713
TWN,Asia,Taiwan,2022-04-08,23893396,12328697
TWN,Asia,Taiwan,2022-04-10,23893396,12421135
TWN,Asia,Taiwan,2022-04-11,23893396,12499383
TWN,Asia,Taiwan,2022-04-12,23893396,12570238
TWN,Asia,Taiwan,2022-04-13,23893396,12644976
TWN,Asia,Taiwan,2022-04-14,23893396,12726011
TWN,Asia,Taiwan,2022-04-17,23893396,13025097
TWN,Asia,Taiwan,2022-04-18,23893396,13137042
TWN,Asia,Taiwan,2022-04-19,23893396,13226143
TWN,Asia,Taiwan,2022-04-20,23893396,13321686
TWN,Asia,Taiwan,2022-04-21,23893396,13430064
TWN,Asia,Taiwan,2022-04-22,23893396,13560954
TWN,Asia,Taiwan,2022-04-24,23893396,13657383
TWN,Asia,Taiwan,2022-04-25,23893396,13750546
TWN,Asia,Taiwan,2022-04-26,23893396,13821554
TWN,Asia,Taiwan,2022-04-27,23893396,13894674
TWN,Asia,Taiwan,2022-04-28,23893396,13968338
TWN,Asia,Taiwan,2022-04-29,23893396,14058277
TWN,Asia,Taiwan,2022-05-01,23893396,14126965
TWN,Asia,Taiwan,2022-05-02,23893396,14178795
TWN,Asia,Taiwan,2022-05-03,23893396,14233245
TWN,Asia,Taiwan,2022-05-04,23893396,14325228
TWN,Asia,Taiwan,2022-05-05,23893396,14395302
TWN,Asia,Taiwan,2022-05-06,23893396,14482657
TWN,Asia,Taiwan,2022-05-08,23893396,14554058
TWN,Asia,Taiwan,2022-05-09,23893396,14603500
TWN,Asia,Taiwan,2022-05-10,23893396,14647608
TWN,Asia,Taiwan,2022-05-11,23893396,14695234
TWN,Asia,Taiwan,2022-05-12,23893396,14737817
TWN,Asia,Taiwan,2022-05-13,23893396,14800959
TWN,Asia,Taiwan,2022-05-15,23893396,14855579
TWN,Asia,Taiwan,2022-05-16,23893396,14897416
TWN,Asia,Taiwan,2022-05-17,23893396,14935422
TWN,Asia,Taiwan,2022-05-18,23893396,14974741
TWN,Asia,Taiwan,2022-05-19,23893396,15013499
TWN,Asia,Taiwan,2022-05-20,23893396,15066001
TWN,Asia,Taiwan,2022-05-22,23893396,15117032
TWN,Asia,Taiwan,2022-05-23,23893396,15155288
TWN,Asia,Taiwan,2022-05-24,23893396,15187863
TWN,Asia,Taiwan,2022-05-25,23893396,15223823
TWN,Asia,Taiwan,2022-05-26,23893396,15271860
TWN,Asia,Taiwan,2022-05-27,23893396,15320725
TWN,Asia,Taiwan,2022-05-29,23893396,15366755
TWN,Asia,Taiwan,2022-05-30,23893396,15411993
TWN,Asia,Taiwan,2022-05-31,23893396,15457208
TWN,Asia,Taiwan,2022-06-01,23893396,15510989
TWN,Asia,Taiwan,2022-06-02,23893396,15600770
TWN,Asia,Taiwan,2022-06-03,23893396,15626876
TWN,Asia,Taiwan,2022-06-05,23893396,15650148
TWN,Asia,Taiwan,2022-06-06,23893396,15705312
TWN,Asia,Taiwan,2022-06-07,23893396,15759901
TWN,Asia,Taiwan,2022-06-08,23893396,15814088
TWN,Asia,Taiwan,2022-06-09,23893396,15887499
TWN,Asia,Taiwan,2022-06-10,23893396,16011851
TWN,Asia,Taiwan,2022-06-12,23893396,16050442
TWN,Asia,Taiwan,2022-06-13,23893396,16108139
TWN,Asia,Taiwan,2022-06-14,23893396,16165245
TWN,Asia,Taiwan,2022-06-15,23893396,16236790
TWN,Asia,Taiwan,2022-06-16,23893396,16315285
TWN,Asia,Taiwan,2022-06-17,23893396,16444184
TWN,Asia,Taiwan,2022-06-19,23893396,16502050
TWN,Asia,Taiwan,2022-06-20,23893396,16593898
TWN,Asia,Taiwan,2022-06-21,23893396,16678959
TWN,Asia,Taiwan,2022-06-22,23893396,16820326
TWN,Asia,Taiwan,2022-06-23,23893396,16952612
TWN,Asia,Taiwan,2022-06-24,23893396,17052539
TWN,Asia,Taiwan,2022-06-26,23893396,17114735
TWN,Asia,Taiwan,2022-06-27,23893396,17189562
TWN,Asia,Taiwan,2022-06-28,23893396,17247427
TWN,Asia,Taiwan,2022-06-29,23893396,17312149
TWN,Asia,Taiwan,2022-06-30,23893396,17368491
TWN,Asia,Taiwan,2022-07-01,23893396,17415295
TWN,Asia,Taiwan,2022-07-03,23893396,17445739
TWN,Asia,Taiwan,2022-07-04,23893396,17479062
TWN,Asia,Taiwan,2022-07-05,23893396,17522755
TWN,Asia,Taiwan,2022-07-06,23893396,17561849
